brand,model,screen_size,color,harddisk,cpu,ram,os,special_features,graphics,graphics_coprocessor,cpu_speed,rating,price,cpu_brand,cpu_type,cpu_speed_ghz,ram_gb,storage_size_gb,storage_type,screen_size_inches,price_per_gb_ram,storage_efficiency,performance_tier
Dell,Latitude,14 Inches,Black,512 Gb,Core i7,16 Gb,Windows 11 Pro,Information Not Available,Integrated,Unknown,Unknown,4.2,1482.04,Other,i7,0.0,16.0,512,Unknown,14.0,87.17882352941176,512.0,High-End
Dell,Alienware M17 Ryzen Edition R5 Laptop,17.3 Inches,Dark Side Of The Moon,2000 Gb,AMD Ryzen 7,16 Gb,Windows 11 Home,Unknown,Dedicated,Nvidia Geforce Rtx 3070 Ti,Unknown,5.0,1881.99,AMD,Ryzen 7,0.0,16.0,2000,Unknown,17.3,110.70529411764706,2000.0,High-End
Asus,Taichi21,11.6 Inches,Black And Silver,128 Gb,Core i5-3317U,4 Gb,Windows 8,Unknown,Integrated,Intel Hd Graphics 4000,Unknown,3.5,462.0,Other,i5,0.0,4.0,128,Unknown,11.6,92.4,128.0,Budget
Xpg,Xenia 15G,15.6 Inches,Black,512 Gb,Core i7,32 Gb,Windows 11 Home,Backlit Keyboard,Dedicated,Nvidia Geforce Rtx,Unknown,5.0,1699.99,Other,i7,0.0,32.0,512,Unknown,15.6,51.514848484848486,512.0,High-End
Hp,Hp Pavilion I7-1065G7 Fhd Touch,15.6 Inches,Silver,1 Tb,Core i7,12 Gb,Windows 10,"Backlit Keyboard,Numeric Keypad",Integrated,Unknown,Unknown,3.4,959.99,Other,i7,0.0,12.0,1,Unknown,15.6,73.84538461538462,1.0,Mid-Range
Dell,Kx9W6,13.3 Inches,Black,512 Gb,Intel Core i7,16 Gb,Windows 10 Pro,Unknown,Integrated,Unknown,1.8 Ghz,5.0,1273.99,Intel,i7,0.0,16.0,512,Unknown,13.3,74.94058823529411,512.0,High-End
Dell,Xps 9720,17 Inches,Platinum Silver,4 Tb,Core i7 Family,64 Gb,Windows 10 Pro,"Backlit Kb,Fingerprint",Dedicated,Unknown,Unknown,4.2,3799.0,Other,i7,0.0,64.0,4,Unknown,17.0,58.44615384615385,4.0,High-End
Lenovo,Lenovo Thinkpad T14 Gen 3,14 Inches,Thunder Balck,4 Tb,Core i7 Family,48 Gb,Windows 11 Pro,"Fingerprint Reader, Hd Audio, Trackpoint, Backlit Keyboard, Anti Glare Coating",Integrated,Unknown,Unknown,4.2,2179.0,Other,i7,0.0,48.0,4,Unknown,14.0,44.46938775510204,4.0,High-End
Dell,Latitude 5530 Laptop,15.6 Inches,Black,1000 Gb,Core i7,16 Gb,Windows 11 Pro,Backlit Keyboard,Integrated,Unknown,Unknown,4.2,1009.0,Other,i7,0.0,16.0,1000,Unknown,15.6,59.35294117647059,1000.0,High-End
Dell,Xps 9315 2-In-1,13 Inches,Platinum Silver,1000 Gb,Core i7,16 Gb,Windows 11 Home,Unknown,Integrated,Intel Integrated Graphics,Unknown,4.2,1561.99,Other,i7,0.0,16.0,1000,Unknown,13.0,91.88176470588235,1000.0,High-End
Dell,Alienware X14 Laptop,14 Inches,Lunar Light,1000 Gb,Core i7,12 Gb,Windows 11 Home,Unknown,Integrated,Nvidia Geforce Rtx 3060,Unknown,4.2,2086.99,Other,i7,0.0,12.0,1000,Unknown,14.0,160.53769230769228,1000.0,Mid-Range
Dell,Latitude E6540,15.6 Inches,Silver,500 Gb,Core i7,16 Gb,Windows 10 Pro 64 Bit-Multi-Language Support English/French/Spanish.,Unknown,Integrated,Integrated Graphics,Unknown,4.2,268.98,Other,i7,0.0,16.0,500,Unknown,15.6,15.822352941176472,500.0,High-End
Lenovo,Lenovo Ideapad 1,14 Inches,Black,128 Mb,Core i7,4 Gb,Windows,"Anti-Glare,Hd Audio",Integrated,Intel Uhd Graphics 605,1.1 Ghz,4.3,310.19,Other,i7,0.0,4.0,128,Unknown,14.0,62.038,128.0,Budget
Lenovo,Legion 5 Pro,16 Inches,Black,512 Gb,AMD Ryzen 7 5800H,16 Gb,Windows 11 Home,Unknown,Dedicated,Amd Radeon Rtx 3070,3.2 Ghz,4.2,1344.99,AMD,Ryzen 7,0.0,16.0,512,Unknown,16.0,79.11705882352942,512.0,High-End
Gigabyte,Aorus 17 Xe4-73Us514Sh,17 Inches,Black,1 Tb,Intel Mobile CPU,16 Gb,Windows 11 Home,Unknown,Dedicated,Unknown,Unknown,4.0,1119.99,Intel,Other,0.0,16.0,1,Unknown,17.0,65.88176470588235,1.0,Mid-Range
Lenovo,Thinkpad P14S Gen 2,14 Inches,Black,512 Gb,Ryzen 7,16 Gb,Windows 11 Pro,Anti-Glare Screen,Radeon Graphics,Unknown,Unknown,4.2,1638.95,Other,Ryzen 7,0.0,16.0,512,Unknown,14.0,96.40882352941176,512.0,High-End
Apple,Macbook Pro,13 Inches,Black,512 Gb,Apple M1,16 Gb,Macos 12 Monterey,Unknown,Integrated,Unknown,3 Ghz,1.0,1657.99,Apple,M1,0.0,16.0,512,Unknown,13.0,97.52882352941177,512.0,Mid-Range
Dell,Latitude 9000,14 Inches,Graphite,512 Gb,Core i7,16 Gb,Windows 10 Pro,"Corning Gorilla Glass 6, Anti-Reflection, Anti-Smudge",Iris Xe Graphics,Unknown,Unknown,4.2,2150.88,Other,i7,0.0,16.0,512,Unknown,14.0,126.52235294117648,512.0,High-End
Dell,Latitude 3000,14 Inches,Apollo,256 Gb,Intel Core i5-1135G7,8 Gb,Windows 10 Pro,Unknown,Iris Xe Graphics,Intel Iris Xe Graphics,Unknown,1.7,836.16,Intel,i5,0.0,8.0,256,Unknown,14.0,92.90666666666667,256.0,Budget
Dell,Latitude 7410 Laptop,14 Inches,Black,256 Gb,Core i7,16 Gb,Windows 11 Pro,Wifi & Bluetooth,Integrated,Unknown,Unknown,5.0,749.99,Other,i7,0.0,16.0,256,Unknown,14.0,44.11705882352941,256.0,High-End
Dell,Latitude,15.6 Inches,Silver,512 Gb,Core i5 Family,32 Gb,Windows 11 Pro,Backlit Keyboard,Integrated,Unknown,Unknown,4.2,953.82,Other,i5,0.0,32.0,512,Unknown,15.6,28.903636363636366,512.0,Mid-Range
Lenovo,Yoga C940-14Iil,14 Inches,Gray,512 Gb,Core i7-1065G7,8 Gb,Windows 10,"Fingerprint Reader,Pen",Integrated,Unknown,Unknown,4.0,899.0,Other,i7,0.0,8.0,512,Unknown,14.0,99.88888888888889,512.0,Mid-Range
Asus,Asus Rog Strix,15.6 Inches,Electro Punk,512 Gb,Corei7-10750H,8 Gb,Windows 10,Rgb Backlit Keyboard,Dedicated,Unknown,Unknown,5.0,979.0,Other,i7,0.0,8.0,512,Unknown,15.6,108.77777777777777,512.0,Mid-Range
Acer,Chromebook 315 Cb315-4H,15.6 Inches,Pure Silver,512 Gb,Celeron,4 Gb,Chrome Os,Unknown,Uhd Graphics,Intel Uhd Graphics,1.1 Ghz,4.5,312.99,Other,Celeron,0.0,4.0,512,Unknown,15.6,62.598,512.0,Entry-Level
Lenovo,Lenovo Slim 3I Chromebook,14 Inches,Black,512 Gb,Intel Atom,4 Gb,Chrome Os,Unknown,Integrated,Unknown,Unknown,4.2,333.99,Intel,Other,0.0,4.0,512,Unknown,14.0,66.798,512.0,Entry-Level
Hp,17-By4013Dx,15.6 Inches,Black,256 Gb,Athlon Silver 3050U,8 Gb,Windows 11 Home,Unknown,Integrated,Amd Radeon Graphics,Unknown,4.5,378.0,Other,Other,0.0,8.0,256,Unknown,15.6,42.0,256.0,Budget
Lenovo,Chromebook Flex 5,13.3 Inches,Graphite Grey,64 Gb,Core i3-10110U,4 Gb,Chrome Os,"Anti-Glare,Backlit Keyboard,Narrow Bezels",Integrated,Unknown,Unknown,5.0,399.0,Other,i3,0.0,4.0,64,Unknown,13.3,79.8,64.0,Entry-Level
Dell,Latitude 5320 2-In-1,13.3 Inches,Black,512 Gb,Core i7,16 Gb,Windows 10 Pro,Wifi & Bluetooth,Integrated,Unknown,Unknown,3.4,1273.99,Other,i7,0.0,16.0,512,Unknown,13.3,74.94058823529411,512.0,High-End
Dell,Latitude 5430 Laptop,14 Inches,Black,1000 Gb,Core i7,32 Gb,Windows 11 Pro,Unknown,Integrated,Intel Integrated Graphics,Unknown,5.0,1227.99,Other,i7,0.0,32.0,1000,Unknown,14.0,37.21181818181818,1000.0,High-End
Asus,Asus Chromebook C423,14 Inches,Silver,32 Gb,Celeron,4 Gb,Chrome Os,"Anti-Glare,Ultra-Narrow Bezel",Unknown,Intel Hd Graphics 500,Unknown,4.2,199.0,Other,Celeron,0.0,4.0,32,Unknown,14.0,39.8,32.0,Entry-Level
Asus,P1512Cea-Xs51,15.6 Inches,Black,256 Gb,Core i5 Family,8 Gb,Windows 11 Pro,Unknown,Integrated,Unknown,2.4,4.2,619.71,Other,i5,0.0,8.0,256,Unknown,15.6,68.85666666666667,256.0,Budget
Lenovo,T450,14 Inches,Black,256 Gb,Core i5 5300U,16 Gb,Windows 10 Home,Speakers,Integrated,Intel Hd 5500,Unknown,5.0,139.98,Other,i5,0.0,16.0,256,Unknown,14.0,8.234117647058824,256.0,Mid-Range
Dell,Xps 15 7590,15.6 Inches,Black,512 Gb,Core i7,16 Gb,Windows 10 Pro,"Anti-Glare,Backlit Keyboard,Fingerprint Reader",Nvidia Geforce Gtx 1650 4Gb,Dedicated,Unknown,3.5,979.0,Other,i7,0.0,16.0,512,Unknown,15.6,57.588235294117645,512.0,High-End
Lenovo,Thinkpad T15G Gen 2,15.6 Inches,Black,1 Tb,Core i9,32 Gb,Windows 10 Pro,Unknown,Geforce Rtx 3080,Nvidia Geforce Rtx 3080,Unknown,4.5,4119.0,Other,i9,0.0,32.0,1,Unknown,15.6,124.81818181818181,1.0,High-End
Dell,Xps 9320 Laptop,13.4 Inches,Silver,512 Gb,Core i7,16 Gb,Windows 11 Pro,Unknown,Integrated,Intel Integrated Graphics,Unknown,4.2,1273.99,Other,i7,0.0,16.0,512,Unknown,13.4,74.94058823529411,512.0,High-End
Dell,Precision 3000,15.6 Inches,Titan Gray,512 Gb,Core i7,16 Gb,Windows 10 Pro,Anti-Glare Screen,T550,Unknown,Unknown,4.2,1723.77,Other,i7,0.0,16.0,512,Unknown,15.6,101.39823529411764,512.0,High-End
Lenovo,Lenovo Thinkpad,14 Inches,Black,256 Gb,Core i5,8 Gb,Windows 11,Unknown,Integrated,Intel Hd Graphics 520,2.4 Ghz,4.2,653.99,Other,i5,0.0,8.0,256,Unknown,14.0,72.66555555555556,256.0,Budget
Hp,Zbook Firefly 16 G9,16 Inches,Black,512 Gb,Core i7,32 Gb,Windows 11 Pro,Anti-Glare Screen,"T500,Iris Xe Graphics",Nvidia Intel T500 Iris Xe Graphics,Unknown,4.2,1973.99,Other,i7,0.0,32.0,512,Unknown,16.0,59.81787878787879,512.0,High-End
Dell,Precision 7770,17.3 Inches,Black,512 Gb,Core i7 Family,64 Gb,Windows 11 Pro,Anti-Glare,Dedicated,Nvidia Rtx A4500 16Gb Gddr6 (4Dp),Unknown,4.2,3915.99,Other,i7,0.0,64.0,512,Unknown,17.3,60.245999999999995,512.0,High-End
Panasonic,Panasonic Toughbook,13.1 Inches,Silver/Black,250 Gb,Core i5,4 Gb,Windows 7,Water Proof,Integrated,Unknown,Unknown,2.7,299.95,Other,i5,0.0,4.0,250,Unknown,13.1,59.989999999999995,250.0,Budget
Dell,I3500-7722Blk-Pus,15.6 Inches,Black,512 Gb,Corei7-10750H,16 Gb,Windows 10 Home,Anti-Glare,Nvidia Geforce Rtx2060,Unknown,Unknown,4.3,1699.0,Other,i7,0.0,16.0,512,Unknown,15.6,99.94117647058823,512.0,High-End
Dell,Dell Inspiron 16 5625,16 Inches,Silver,1000 Gb,AMD Ryzen 7,16 Gb,Windows 11 Home,Unknown,Integrated,Amd Radeon Graphics,Unknown,5.0,854.86,AMD,Ryzen 7,0.0,16.0,1000,Unknown,16.0,50.28588235294118,1000.0,High-End
Msi,Summit E14Evo A12M-026,14 Inches,Ink Black,512 Gb,Core i5,16 Gb,Windows 11 Pro,Unknown,Integrated,Intel Iris Xe Graphics,Unknown,4.2,941.05,Other,i5,0.0,16.0,512,Unknown,14.0,55.35588235294117,512.0,Mid-Range
Microsoft,Laptop 4 13 I5/8Gb/512Gb Ice Blue,13.5 Inches,Ice Blue,512 Gb,Intel Core i5,8 Gb,Windows 10 Home,Dolby,Integrated,Unknown,Unknown,4.4,865.0,Intel,i5,0.0,8.0,512,Unknown,13.5,96.11111111111111,512.0,Budget
Dell,Latitude 7000,14 Inches,Black,512 Gb,Core i7,32 Gb,Windows 11 Pro,Anti-Glare Screen,Iris Xe Graphics,Unknown,Unknown,4.2,2192.13,Other,i7,0.0,32.0,512,Unknown,14.0,66.42818181818183,512.0,High-End
Hp,Hp Elitebook,14 Inches,Black,256 Gb,Core i5,8 Gb,Windows 10 Pro,Unknown,Integrated,Unknown,2.4 Ghz,4.2,490.77,Other,i5,0.0,8.0,256,Unknown,14.0,54.53,256.0,Budget
Hp,Dragonfly Folio G3,13.5 Inches,Black,512 Gb,Core i7,16 Gb,Windows 11 Pro,"Corning Gorilla Glass 7, Miracast Technology",Iris Xe Graphics,Intel Iris Xe Graphics,Unknown,4.2,2333.99,Other,i7,0.0,16.0,512,Unknown,13.5,137.2935294117647,512.0,High-End
Asus,G614Jv,16 Inches,Eclipse Gray,2 Tb,Core i7,32 Gb,Windows 11 Pro,Backlit Keyboard,Dedicated,Unknown,Unknown,4.2,1704.99,Other,i7,0.0,32.0,2,Unknown,16.0,51.666363636363634,2.0,High-End
Asus,Asus Vivobook,14 Inches,Grey,128 Gb,Core i3,4 Gb,Windows 10 Home,Active Stylus,Integrated,Unknown,Unknown,4.4,446.98,Other,i3,0.0,4.0,128,Unknown,14.0,89.396,128.0,Entry-Level
Dell,Latitude 3000,14 Inches,Black,256 Gb,Core i3,8 Gb,Windows 11 Pro,Anti-Glare Screen,Uhd Graphics,Unknown,Unknown,4.2,784.97,Other,i3,0.0,8.0,256,Unknown,14.0,87.2188888888889,256.0,Budget
Dell,Precision 5570 Laptop,15.6 Inches,Black,512 Gb,Core i9,64 Gb,Windows 11 Pro,Unknown,Integrated,Intel Integrated Graphics,Unknown,4.2,2699.0,Other,i9,0.0,64.0,512,Unknown,15.6,41.52307692307692,512.0,High-End
Dell,Dell Xps,13.3 Inches,Silver/Carbon Fiber,128 Gb,Core i5,8 Gb,Windows 10,Full Hd Anti-Glare,Integrated,Unknown,Unknown,3.6,1099.95,Other,i5,0.0,8.0,128,Unknown,13.3,122.21666666666667,128.0,Budget
Lenovo,Thinkpad E14 Gen 4,14 Inches,Black,256 Gb,Ryzen 5,16 Gb,Windows 11,Anti-Glare Screen,Radeon Graphics,Amd Radeon Graphics,Unknown,4.2,729.99,Other,Ryzen 5,0.0,16.0,256,Unknown,14.0,42.940588235294115,256.0,Mid-Range
Dell,Latitude 7640 Laptop,16 Inches,Black,512 Gb,Core i7,32 Gb,Windows 11 Pro,Unknown,Integrated,Intel Integrated Graphics,Unknown,4.2,1662.92,Other,i7,0.0,32.0,512,Unknown,16.0,50.39151515151515,512.0,High-End
Lenovo,Thinkpad,11.6 Inches,Black,128 Gb,Celeron,4 Gb,Windows 10 Pro,Anti Glare Coating,Integrated,Unknown,Unknown,3.7,286.0,Other,Celeron,0.0,4.0,128,Unknown,11.6,57.2,128.0,Entry-Level
Dell,Precision 3000,15.6 Inches,Titan Gray,256 Gb,Core i5,16 Gb,Windows 10 Pro,Anti-Glare Screen,Gt2 Graphics,Unknown,Unknown,4.2,1526.31,Other,i5,0.0,16.0,256,Unknown,15.6,89.78294117647059,256.0,Mid-Range
Dell,Xps 9315 Laptop,13.4 Inches,Platinum Silver,512 Gb,Core i5,16 Gb,Windows 11 Pro,Unknown,Integrated,Intel Integrated Graphics,Unknown,4.2,909.99,Other,i5,0.0,16.0,512,Unknown,13.4,53.52882352941177,512.0,Mid-Range
Microsoft,Surface Laptop,15 Inches,Matte Black,256 Gb,Ryzen 5 2600X,8 Gb,Windows 10 Home,Unknown,Integrated,Amd Radeon Vega 9,Unknown,4.2,799.0,Other,Ryzen 5,0.0,8.0,256,Unknown,15.0,88.77777777777777,256.0,Budget
Asus,Rog Strix Scar G533Z,15.6 Inches,Off Black,1 Tb,Intel Core i9,16 Gb,Windows 10 Home,"Hd Audio, Backlit Keyboard, Anti Glare Coating, Numeric Keypad",Dedicated,Unknown,Unknown,4.2,2249.99,Intel,i9,0.0,16.0,1,Unknown,15.6,132.35235294117646,1.0,High-End
Dell,Inspiron 7620 Laptop,16 Inches,Platinum Silver,1000 Gb,Core i7,40 Gb,Windows 11 Home,Unknown,Integrated,Intel Integrated Graphics,Unknown,5.0,1498.0,Other,i7,0.0,40.0,1000,Unknown,16.0,36.53658536585366,1000.0,High-End
Iview,Iview-1430Nb,14.1 Inches,Black,64 Gb,Celeron N3350,4 Gb,Windows 10,Unknown,Integrated,Embedded,Unknown,4.3,189.95,Other,Celeron,0.0,4.0,64,Unknown,14.1,37.989999999999995,64.0,Entry-Level
Lenovo,82Lx0050Us,15.6 Inches,Black,128 Gb,Intel Mobile CPU,4 Gb,Windows 11 S,"Bezels,Dolby,Stereo Speakers",Integrated,Unknown,3.3,4.2,222.5,Intel,Other,0.0,4.0,128,Unknown,15.6,44.5,128.0,Entry-Level
Dell,Inspiron 3511,15.6 Inches,Black,512 Gb,Core i5,16 Gb,Windows 10 Pro,Unknown,Integrated,Intel Uhd Graphics,1 Ghz,4.2,681.61,Other,i5,0.0,16.0,512,Unknown,15.6,40.09470588235294,512.0,Mid-Range
Dell,Precision 5000,15.6 Inches,Aluminum Titan Gray,512 Gb,Core i7 Family,32 Gb,Windows 10 Pro,Anti-Glare Screen,Rtx A2000,Unknown,Unknown,4.0,1699.95,Other,i7,0.0,32.0,512,Unknown,15.6,51.513636363636365,512.0,High-End
Dell,Latitude,14 Inches,Black,512 Gb,Core i7,16 Gb,Windows 11 Pro,Unknown,Integrated,Intel Iris Xe Graphics,2.8 Ghz,4.2,802.91,Other,i7,0.0,16.0,512,Unknown,14.0,47.23,512.0,High-End
Dell,Alienware X17 R2 Laptop,17.3 Inches,Lunar Light,2000 Gb,Core i9,64 Gb,Windows 11 Home,Unknown,Dedicated,Nvidia Geforce Rtx 3080,Unknown,5.0,3208.03,Other,i9,0.0,64.0,2000,Unknown,17.3,49.35430769230769,2000.0,High-End
Dell,G15,15.6 Inches,Black,256 Gb,Core i5,8 Gb,Windows 11 Home,Unknown,Rtx 3050,Unknown,2.6 Ghz,4.2,760.99,Other,i5,0.0,8.0,256,Unknown,15.6,84.55444444444444,256.0,Budget
Asus,Asus Vivobook,11.6 Inches,Black,32 Gb,Celeron N,2 Gb,Windows 10,Unknown,Integrated,Unknown,1.1 Ghz,4.2,199.99,Other,Celeron,0.0,2.0,32,Unknown,11.6,66.66333333333334,32.0,Entry-Level
Lenovo,Lenovo Ideapad,15.6 Inches,Black,1 Tb,Pentium Other,20 Gb,Windows 11,Anti-Glare,Integrated,Unknown,Unknown,4.2,419.0,Other,Pentium,0.0,20.0,1,Unknown,15.6,19.952380952380953,1.0,Budget
Acer,Swift Go 14,14 Inches,Black,512 Gb,Intel Core i5,8 Gb,Windows 11 Home,"Fingerprint Reader, Backlit Keyboard",Integrated,Intel Iris Xe Graphics,Unknown,4.3,799.99,Intel,i5,0.0,8.0,512,Unknown,14.0,88.88777777777779,512.0,Budget
Dell,Dell Latitude,11.6 Inches,Black,512 Gb,Core i7,16 Gb,Windows 10 Pro,Unknown,Integrated,Intel Hd Graphics 520,Unknown,4.2,1299.95,Other,i7,0.0,16.0,512,Unknown,11.6,76.46764705882353,512.0,High-End
Dell,Latitude 5420,14 Inches,Silver,512 Gb,Core i5,8 Gb,Windows 10 Pro,Anti Glare,Integrated,Unknown,Unknown,3.7,656.25,Other,i5,0.0,8.0,512,Unknown,14.0,72.91666666666667,512.0,Budget
Acer,Chromebook 311,11.6 Inches,Black,32 Gb,MediaTek MT8183,4 Gb,Chrome Os,Unknown,Integrated,Intel Integrated Graphics,Unknown,4.4,219.0,Other,Other,0.0,4.0,32,Unknown,11.6,43.8,32.0,Entry-Level
Gigabyte,U4 Ud-50Us823So,14 Inches,Silver,512 Gb,Intel Mobile CPU,16 Gb,Windows 11 Home,Thin Bezel,Integrated,Unknown,Unknown,3.3,700.43,Intel,Other,0.0,16.0,512,Unknown,14.0,41.20176470588235,512.0,Mid-Range
Hp,Laptop,15.6 Inches,Black,2 Tb,Core i3,32 Gb,Windows 10 Pro,Unknown,Integrated,Intel Iris Xe Graphics,1 Ghz,4.2,298.7,Other,i3,0.0,32.0,2,Unknown,15.6,9.05151515151515,2.0,Mid-Range
Asus,Vivobook,11.6 Inches,Black,32 Gb,Celeron N,4 Gb,Windows 10 S,Unknown,Integrated,Intel Uhd Graphics 605,1.1 Ghz,4.0,169.0,Other,Celeron,0.0,4.0,32,Unknown,11.6,33.8,32.0,Entry-Level
Dell,Latitude,15.6 Inches,Silver,1 Tb,Core i7 Family,32 Gb,Windows 11 Pro,Backlit Kb,Integrated,Unknown,Unknown,4.3,949.0,Other,i7,0.0,32.0,1,Unknown,15.6,28.757575757575758,1.0,High-End
Dell,Latitude 7000,14 Inches,Black,256 Gb,Core i7,16 Gb,Windows 11 Pro,Anti-Glare Screen,Iris Xe Graphics,Intel Iris Xe Graphics,Unknown,4.2,1875.98,Other,i7,0.0,16.0,256,Unknown,14.0,110.35176470588236,256.0,High-End
Lenovo,Thinkpad X1 Extreme Gen 5,16 Inches,Black,512 Gb,Core i7,16 Gb,Windows 11 Pro,Anti-Glare Screen,Geforce Rtx 3050 Ti,Nvidia Geforce Rtx 3050 Ti,Unknown,4.2,2352.59,Other,i7,0.0,16.0,512,Unknown,16.0,138.38764705882355,512.0,High-End
Dell,Xps 9520 Laptop,15.6 Inches,Platinum Silver,512 Gb,Core i7,16 Gb,Windows 11 Home,Unknown,Dedicated,Nvidia Geforce Rtx 3050,Unknown,4.2,1566.99,Other,i7,0.0,16.0,512,Unknown,15.6,92.17588235294117,512.0,High-End
Dell,Xps 9320 Laptop,13.4 Inches,Black,2000 Gb,Core i7,32 Gb,Windows 11 Pro,Unknown,Integrated,Intel Integrated Graphics,Unknown,4.2,1820.99,Other,i7,0.0,32.0,2000,Unknown,13.4,55.18151515151515,2000.0,High-End
Dell,Dell 5000,14 Inches,Platinum Silver,512 Gb,Core i7 Family,16 Gb,Windows 11 Pro,Fingerprint,Dedicated,Unknown,Unknown,4.2,1077.24,Other,i7,0.0,16.0,512,Unknown,14.0,63.36705882352941,512.0,High-End
Lenovo,Thinkpad P16S G1,16 Inches,Black,512 Gb,Core i7,16 Gb,Windows 11 Pro,Anti-Glare Screen,Qn20-M1-R,Unknown,Unknown,4.2,1851.99,Other,i7,0.0,16.0,512,Unknown,16.0,108.94058823529411,512.0,High-End
Samsung,Chromebook 4,11.6 Inches,Silver,64 Gb,Celeron N3450,4 Gb,Chrome Os,Unknown,Integrated,Intel Uhd Graphics 600,Unknown,4.9,249.49,Other,Celeron,0.0,4.0,64,Unknown,11.6,49.898,64.0,Entry-Level
Dell,Xps 9530 Laptop,15.6 Inches,Platinum Silver,2000 Gb,Core i7,32 Gb,Windows 11 Home,Unknown,Dedicated,Nvidia Geforce Rtx 4050,Unknown,4.2,2409.99,Other,i7,0.0,32.0,2000,Unknown,15.6,73.02999999999999,2000.0,High-End
Lenovo,Chromebook Flex 3,11.6 Inches,Almond,64 Gb,Celeron N4020,4 Gb,Chrome Os,Unknown,Integrated,Intel Uhd Graphics 600,Unknown,4.3,229.0,Other,Celeron,0.0,4.0,64,Unknown,11.6,45.8,64.0,Entry-Level
Dell,Precision 5000,14 Inches,Black,512 Gb,Core i7,16 Gb,Windows 10 Pro,Anti-Glare Screen,Rtx A1000,Nvidia Rtx A1000,Unknown,4.2,2472.99,Other,i7,0.0,16.0,512,Unknown,14.0,145.47,512.0,High-End
Dell,Dell Precision 5560,15 Inches,Black,512 Gb,Intel Core i7,32 Gb,No,Unknown,Unknown,Unknown,Unknown,4.2,1999.95,Intel,i7,0.0,32.0,512,Unknown,15.0,60.60454545454546,512.0,High-End
Lg,Gram 16 2-In-1,16 Inches,Silver,4 Tb,Core i7 Family,16 Gb,Windows 11 Pro,"Hd Audio, Backlit Keyboard, Memory Card Slot, Numeric Keypad",Integrated,Unknown,Unknown,4.2,1919.0,Other,i7,0.0,16.0,4,Unknown,16.0,112.88235294117646,4.0,High-End
Dell,Dell 5000,16 Inches,Platinum Silver,4 Tb,Ryzen 7,64 Gb,Windows 11 Pro,"Fingerprint Reader, Hd Audio, Backlit Keyboard, Anti Glare Coating, Memory Card Slot",Integrated,Unknown,Unknown,4.2,1317.06,Other,Ryzen 7,0.0,64.0,4,Unknown,16.0,20.262461538461537,4.0,High-End
Acer,Ph315-55,15.6 Inches,Abyss Black,2 Tb,Core i7 Family,32 Gb,Windows 11 Pro,Unknown,Dedicated,Nvidia Geforce Rtx 3060,Unknown,4.2,2129.99,Other,i7,0.0,32.0,2,Unknown,15.6,64.5451515151515,2.0,High-End
Dell,Precision 3000,15.6 Inches,Black,512 Gb,Core i7,16 Gb,Windows 11 Pro,Anti-Glare Screen,Dedicated,Unknown,5 Ghz,4.2,1514.09,Other,i7,0.0,16.0,512,Unknown,15.6,89.06411764705882,512.0,High-End
Lg,Lg Gram,15.6 Inches,Silver,256 Gb,Core i5 2.3 GHz,8 Gb,Windows 10 Home,Unknown,Integrated,Intel Iris Plus,Unknown,4.0,999.99,Other,i5,2.3,8.0,256,Unknown,15.6,111.11,256.0,Budget
Dell,Xps,17 Inches,Platinum Silver,1 Tb,Core I7 11800H,16 Gb,Windows 10,"Backlit Keyboard,Fingerprint Reader",Dedicated,Unknown,Unknown,3.8,2179.05,Other,i7,0.0,16.0,1,Unknown,17.0,128.1794117647059,1.0,High-End
Lenovo,Thinkpad P14S Gen 3,14 Inches,Black,512 Gb,Core i7,16 Gb,Windows 11 Pro,Anti-Glare Screen,T550,Unknown,Unknown,4.2,2426.99,Other,i7,0.0,16.0,512,Unknown,14.0,142.7641176470588,512.0,High-End
Microsoft,Surface Laptop,13.5 Inches,Black,512 Gb,Core i5,16 Gb,Windows 11 Home,Dolby,Integrated,Unknown,Unknown,4.2,1499.99,Other,i5,0.0,16.0,512,Unknown,13.5,88.23470588235294,512.0,Mid-Range
Dell,Latitude,15.6 Inches,Black,2 Tb,Core i5,16 Gb,Windows 10 Pro,Unknown,Integrated,Intel Iris Xe Graphics,Unknown,5.0,1436.81,Other,i5,0.0,16.0,2,Unknown,15.6,84.51823529411764,2.0,Mid-Range
Dell,7000,13.3 Inches,Grey,512 Gb,AMD Ryzen 7,12 Gb,Windows 10,Backlit Keyboard,Integrated,Amd Radeon Rx Vega 10,Unknown,3.9,795.0,AMD,Ryzen 7,0.0,12.0,512,Unknown,13.3,61.15384615384615,512.0,Mid-Range
Hp,Hp 14 Laptop,14 Inches,Silver,128 Gb,Core i3,4 Gb,Windows 10 Home,Anti-Glare,Integrated,Unknown,Unknown,3.7,328.58,Other,i3,0.0,4.0,128,Unknown,14.0,65.716,128.0,Entry-Level
Dell,Latitude 5420,15.6 Inches,Black,256 Gb,Core i5,8 Gb,Windows 10 Pro,Anti Glare,Integrated,Integrated,Unknown,4.2,1443.6,Other,i5,0.0,8.0,256,Unknown,15.6,160.39999999999998,256.0,Budget
Acer,C771-C4Tm,11.6 Inches,Black,32 Gb,Celeron,1 Gb,Chrome Os,Spill Resistant,Integrated,Unknown,Unknown,4.2,295.4,Other,Celeron,0.0,1.0,32,Unknown,11.6,147.7,32.0,Entry-Level
